"Beer_ID","Beer Name","Style","ABV","IBU","Ounces","Brew_ID","Brewery Name","City","State"
40,"Atlantic Amber Ale (2007)","American Amber / Red Ale",0.05,NA,12,411,"New England Brewing Company","Woodbridge"," CT"
39,"Sea Hag IPA (Current)","American IPA",0.062,NA,12,411,"New England Brewing Company","Woodbridge"," CT"
1416,"Dry Cider","Cider",0.065,NA,16,412,"Seattle Cider Company","Seattle"," WA"
1415,"Dry Hard Cider","Cider",0.065,NA,16,412,"Seattle Cider Company","Seattle"," WA"
1410,"Sand Island Lighthouse","Kölsch",0.051,25,12,413,"Straight to Ale","Huntsville"," AL"
925,"Lily Flagg Milk Stout","Milk / Sweet Stout",0.05,30,12,413,"Straight to Ale","Huntsville"," AL"
637,"Monkeynaut IPA","American IPA",0.072,70,12,413,"Straight to Ale","Huntsville"," AL"
1409,"Heavy Machinery IPA Series #1: Heavy Fist","American Black Ale",0.07,NA,16,414,"Austin Beerworks","Austin"," TX"
343,"Fire Eagle IPA","American IPA",0.062,NA,12,414,"Austin Beerworks","Austin"," TX"
342,"Peacemaker","American Pale Ale (APA)",0.051,NA,12,414,"Austin Beerworks","Austin"," TX"
341,"Pearl-Snap","German Pilsener",0.053,NA,12,414,"Austin Beerworks","Austin"," TX"
340,"Black Thunder","Schwarzbier",0.052,NA,12,414,"Austin Beerworks","Austin"," TX"
1408,"Kölsch 151","Kölsch",0.049,16,12,415,"Blue Mountain Brewery","Arrington"," VA"
1407,"Tybee Island Blonde","American Blonde Ale",0.047,17,12,416,"Coastal Empire Beer Company","Savannah"," GA"
1406,"Savannah Brown Ale","American Brown Ale",0.062,55,12,416,"Coastal Empire Beer Company","Savannah"," GA"
1405,"Helen's Blend","Cider",0.05,NA,12,417,"Jack's Hard Cider (Hauser Estate...","Biglerville"," PA"
823,"Jack's Hard Cider","Cider",0.051,NA,12,417,"Jack's Hard Cider (Hauser Estate...","Biglerville"," PA"
1395,"Hazed & Infused","American Pale Ale (APA)",0.049,35,12,418,"Boulder Beer Company","Boulder"," CO"
808,"Hoopla Pale Ale","American Pale Ale (APA)",0.057,35,12,418,"Boulder Beer Company","Boulder"," CO"
81,"Hazed & Infused (2010)","American Pale Ale (APA)",0.049,35,12,418,"Boulder Beer Company","Boulder"," CO"
1393,"Cascadian Dark Ale","American Black Ale",0.06,75,12,419,"Coalition Brewing Company","Portland"," OR"
893,"Wheat the People","American Pale Wheat Ale",0.044,13,16,419,"Coalition Brewing Company","Portland"," OR"
1392,"Sanitas Saison Ale","Saison / Farmhouse Ale",0.058,20,12,420,"Sanitas Brewing Company","Boulder"," CO"
1391,"Sanitas Black IPA","American Black Ale",0.068,65,12,420,"Sanitas Brewing Company","Boulder"," CO"
1383,"Beaver Logger","American Pale Lager",0.052,19,12,421,"Gore Range Brewery","Edwards"," CO"
1375,"Nectar of the Hops","Mead",0.08,NA,16,422,"Redstone Meadery","Boulder"," CO"
1374,"Sunshine Nectar","Mead",0.08,NA,16,422,"Redstone Meadery","Boulder"," CO"
1373,"Black Raspberry Nectar","Mead",0.08,NA,16,422,"Redstone Meadery","Boulder"," CO"
1372,"Yellow Collar","Mead",0.059,NA,12,423,"Blue Dog Mead","Eugene"," OR"
1371,"Green Collar","Mead",0.059,NA,12,423,"Blue Dog Mead","Eugene"," OR"
1351,"Grazias","Cream Ale",0.063,30,16,424,"Hess Brewing Company","San Diego"," CA"
1346,"Habitus IPA","American IPA",0.08,86,16,424,"Hess Brewing Company","San Diego"," CA"
904,"Ex Umbris Rye Imperial Stout","American Double / Imperial Stout",0.099,85,16,424,"Hess Brewing Company","San Diego"," CA"
1345,"Patty's Chile Beer","Chile Beer",0.042,NA,12,425,"Wynkoop Brewing Company","Denver"," CO"
1316,"Colorojo Imperial Red Ale","American Strong Ale",0.082,NA,12,425,"Wynkoop Brewing Company","Denver"," CO"
1045,"Wynkoop Pumpkin Ale","Pumpkin Ale",0.055,NA,12,425,"Wynkoop Brewing Company","Denver"," CO"
1035,"Rocky Mountain Oyster Stout","American Stout",0.075,NA,12,425,"Wynkoop Brewing Company","Denver"," CO"
928,"Belgorado","Belgian IPA",0.067,45,12,425,"Wynkoop Brewing Company","Denver"," CO"
807,"Rail Yard Ale","American Amber / Red Ale",0.052,NA,12,425,"Wynkoop Brewing Company","Denver"," CO"
620,"B3K Black Lager","Schwarzbier",0.055,NA,12,425,"Wynkoop Brewing Company","Denver"," CO"
145,"Silverback Pale Ale","American Pale Ale (APA)",0.055,40,12,425,"Wynkoop Brewing Company","Denver"," CO"
84,"Rail Yard Ale (2009)","American Amber / Red Ale",0.052,NA,12,425,"Wynkoop Brewing Company","Denver"," CO"
1342,"First Press","Cider",0.05,NA,12,426,"Ciderboys","Stevens Point"," WI"
1341,"Magic Apple","Cider",0.05,NA,12,426,"Ciderboys","Stevens Point"," WI"
1333,"Quakertown Stout","American Double / Imperial Stout",0.092,50,12,427,"Armadillo Ale Works","Denton"," TX"
1332,"Greenbelt Farmhouse Ale","Saison / Farmhouse Ale",0.051,20,12,427,"Armadillo Ale Works","Denton"," TX"
1330,"Track 1 Amber Lager","American Amber / Red Lager",0.045,NA,16,428,"Roanoke Railhouse Brewery","Roanoke"," VA"
1324,"Schlafly Yakima Wheat Ale","American Pale Wheat Ale",0.05,45,12,429,"Schlafly Brewing Company","Saint Louis"," MO"
1323,"Schlafly Black Lager","Schwarzbier",0.05,NA,12,429,"Schlafly Brewing Company","Saint Louis"," MO"
1078,"Schlafly IPA","American IPA",0.045,30,12,429,"Schlafly Brewing Company","Saint Louis"," MO"
1077,"Schlafly American Brown Ale","American Brown Ale",0.05,30,12,429,"Schlafly Brewing Company","Saint Louis"," MO"
588,"Schlafly Hefeweizen","Hefeweizen",0.041,16,12,429,"Schlafly Brewing Company","Saint Louis"," MO"
53,"Schlafly Summer Lager","Munich Helles Lager",0.045,17,12,429,"Schlafly Brewing Company","Saint Louis"," MO"
1322,"Green Bullet Organic India Pale Ale","American IPA",0.07,45,16,430,"Asher Brewing Company","Boulder"," CO"
1309,"Face Plant IPA","American IPA",0.062,65,12,431,"Lost Rhino Brewing Company","Ashburn"," VA"
1308,"Rhino Chasers Pilsner","Czech Pilsener",0.056,55,12,431,"Lost Rhino Brewing Company","Ashburn"," VA"
1307,"Paleo IPA","English India Pale Ale (IPA)",0.06,NA,12,432,"North Country Brewing Company","Slippery Rock"," PA"
1306,"Buck Snort Stout","American Stout",0.061,NA,12,432,"North Country Brewing Company","Slippery Rock"," PA"
1305,"Station 33 Firehouse Red","Irish Red Ale",0.055,NA,12,432,"North Country Brewing Company","Slippery Rock"," PA"
1304,"Slimy Pebble Pils","German Pilsener",0.045,NA,12,432,"North Country Brewing Company","Slippery Rock"," PA"
1302,"Blur India Pale Ale","American IPA",0.074,60,12,433,"Seabright Brewery","Santa Cruz"," CA"
1300,"Gateway Kolsch Style Ale","Kölsch",0.053,32,12,434,"French Broad Brewery","Asheville"," NC"
1260,"Wee-Heavy-Er Scotch Ale","Scotch Ale / Wee Heavy",0.07,24,12,434,"French Broad Brewery","Asheville"," NC"
1259,"13 Rebels ESB","Extra Special / Strong Bitter (ESB)",0.052,42,12,434,"French Broad Brewery","Asheville"," NC"
1294,"Angry Orchard Apple Ginger","Cider",0.05,NA,16,435,"Angry Orchard Cider Company","Cincinnati"," OH"
1293,"Angry Orchard Crisp Apple","Cider",0.05,NA,16,435,"Angry Orchard Cider Company","Cincinnati"," OH"
1292,"Angry Orchard Crisp Apple","Cider",0.05,NA,12,435,"Angry Orchard Cider Company","Cincinnati"," OH"
1285,"No Limits Hefeweizen","Hefeweizen",0.05,NA,16,436,"Two Roads Brewing Company","Stratford"," CT"
1189,"Honeyspot Road White IPA","American White IPA",0.06,NA,12,436,"Two Roads Brewing Company","Stratford"," CT"
1171,"Road 2 Ruin Double IPA","American Double / Imperial IPA",0.072,NA,12,436,"Two Roads Brewing Company","Stratford"," CT"
1170,"Workers Comp Saison","Saison / Farmhouse Ale",0.048,NA,12,436,"Two Roads Brewing Company","Stratford"," CT"
1169,"Ol' Factory Pils","German Pilsener",0.05,NA,12,436,"Two Roads Brewing Company","Stratford"," CT"
1283,"Na Zdraví Pilsner","Czech Pilsener",0.048,32,16,437,"Southern Oregon Brewing Company","Medford"," OR"
1282,"Nice Rack IPA","American IPA",0.055,65,16,437,"Southern Oregon Brewing Company","Medford"," OR"
1279,"East India Pale Ale","English India Pale Ale (IPA)",0.068,47,16,438,"Brooklyn Brewery","Brooklyn"," NY"
756,"Brooklyn Summer Ale","English Pale Mild Ale",0.045,NA,12,438,"Brooklyn Brewery","Brooklyn"," NY"
566,"East India Pale Ale","English India Pale Ale (IPA)",0.068,47,12,438,"Brooklyn Brewery","Brooklyn"," NY"
328,"Brooklyn Summer Ale (2011)","English Pale Mild Ale",0.045,NA,12,438,"Brooklyn Brewery","Brooklyn"," NY"
66,"Brooklyn Lager (16 oz.)","American Amber / Red Lager",0.052,NA,16,438,"Brooklyn Brewery","Brooklyn"," NY"
65,"Brooklyn Lager (12 oz.)","American Amber / Red Lager",0.052,NA,12,438,"Brooklyn Brewery","Brooklyn"," NY"
1278,"Northern Hawk Owl Amber","American Amber / Red Ale",0.058,NA,12,439,"The Right Brain Brewery","Traverse City"," MI"
1277,"CEO Stout","American Stout",0.059,NA,16,439,"The Right Brain Brewery","Traverse City"," MI"
1276,"Will Power Pale Ale","American Pale Ale (APA)",0.047,NA,16,439,"The Right Brain Brewery","Traverse City"," MI"
1274,"Longboard Island Lager","American Amber / Red Lager",0.046,18,24,440,"Kona Brewing Company","Kona"," HI"
1220,"Longboard Island Lager","American Amber / Red Lager",0.046,18,16,440,"Kona Brewing Company","Kona"," HI"
1070,"Longboard Island Lager","American Amber / Red Lager",0.046,18,12,440,"Kona Brewing Company","Kona"," HI"
590,"Longboard Island Lager","American Amber / Red Lager",0.046,18,12,440,"Kona Brewing Company","Kona"," HI"
1273,"SNO White Ale","Witbier",0.048,NA,16,441,"MillKing It Productions","Royal Oak"," MI"
365,"BRIK Irish Red Ale","Irish Red Ale",0.048,NA,16,441,"MillKing It Productions","Royal Oak"," MI"
273,"AXL Pale Ale","American Pale Ale (APA)",NA,NA,16,441,"MillKing It Productions","Royal Oak"," MI"
1268,"Rustic Red","Irish Red Ale",0.052,23,16,442,"Pateros Creek Brewing Company","Fort Collins"," CO"
697,"Stimulator Pale Ale","American Pale Ale (APA)",0.053,48,16,442,"Pateros Creek Brewing Company","Fort Collins"," CO"
696,"Old Town Ale","Kölsch",0.045,22,16,442,"Pateros Creek Brewing Company","Fort Collins"," CO"
695,"Car 21","English Bitter",0.044,28,16,442,"Pateros Creek Brewing Company","Fort Collins"," CO"
694,"Cache La Porter","American Porter",0.05,24,16,442,"Pateros Creek Brewing Company","Fort Collins"," CO"
1264,"O'Fallon Pumpkin Beer","Pumpkin Ale",0.055,NA,12,443,"O'Fallon Brewery","O'Fallon"," MO"
1258,"5 Day IPA","American IPA",0.061,66,12,443,"O'Fallon Brewery","O'Fallon"," MO"
128,"O'Fallon Wheach","Fruit / Vegetable Beer",0.051,7,12,443,"O'Fallon Brewery","O'Fallon"," MO"
1262,"Marble Pilsner","German Pilsener",0.047,NA,12,444,"Marble Brewery","Albuquerque"," NM"
845,"Marble India Pale Ale","American IPA",0.062,NA,12,444,"Marble Brewery","Albuquerque"," NM"
1257,"Jack Pine Savage","American Pale Ale (APA)",0.053,43,16,445,"Big Wood Brewery","Vadnais Heights"," MN"
1256,"Forest Fire Imperial Smoked Rye","Rye Beer",0.099,85,16,445,"Big Wood Brewery","Vadnais Heights"," MN"
1255,"Bad Axe Imperial IPA","American Double / Imperial IPA",0.098,76,16,445,"Big Wood Brewery","Vadnais Heights"," MN"
986,"Morning Wood","Oatmeal Stout",0.055,35,16,445,"Big Wood Brewery","Vadnais Heights"," MN"
985,"Bark Bite IPA","American IPA",0.066,50,16,445,"Big Wood Brewery","Vadnais Heights"," MN"
1251,"Trail Maker Pale Ale","American Pale Ale (APA)",0.065,NA,12,446,"Howard Brewing Company","Lenoir"," NC"
1250,"Action Man Lager","Vienna Lager",0.055,NA,12,446,"Howard Brewing Company","Lenoir"," NC"
1246,"Cranberry Blend","Cider",0.049,NA,12,447,"Downeast Cider House","Leominster"," MA"
977,"Orignal Blend","Cider",0.051,NA,12,447,"Downeast Cider House","Leominster"," MA"
1242,"Big Nose","American IPA",0.073,50,12,448,"Swamp Head Brewery","Gainesville"," FL"
1241,"Cotton Mouth","Witbier",0.05,10,12,448,"Swamp Head Brewery","Gainesville"," FL"
1240,"Stump Knocker Pale Ale","American Pale Ale (APA)",0.056,35,12,448,"Swamp Head Brewery","Gainesville"," FL"
1239,"Midnight Oil","Oatmeal Stout",0.05,38,12,448,"Swamp Head Brewery","Gainesville"," FL"
1238,"Wild Night","Cream Ale",0.059,18,12,448,"Swamp Head Brewery","Gainesville"," FL"
1237,"Pit Stop Chocolate Porter","American Porter",0.037,34,12,449,"Mavericks Beer Company","Half Moon Bay"," CA"
1236,"Pace Setter Belgian Style Wit","Witbier",0.037,21,12,449,"Mavericks Beer Company","Half Moon Bay"," CA"
1047,"Back in the Saddle Rye Pale Ale","American Pale Ale (APA)",0.037,53,12,449,"Mavericks Beer Company","Half Moon Bay"," CA"
1229,"Dodgy Knight Imperial IPA","American Double / Imperial IPA",0.08,95,12,450,"TailGate Beer","San Diego"," CA"
1164,"TailGate Saison","Saison / Farmhouse Ale",0.05,NA,12,450,"TailGate Beer","San Diego"," CA"
663,"TailGate IPA","American IPA",0.05,44,24,450,"TailGate Beer","San Diego"," CA"
662,"TailGate IPA","American IPA",0.05,44,12,450,"TailGate Beer","San Diego"," CA"
623,"TailGate Hefeweizen","Hefeweizen",0.049,28,24,450,"TailGate Beer","San Diego"," CA"
622,"Blacktop Blonde","American Blonde Ale",0.05,19,24,450,"TailGate Beer","San Diego"," CA"
362,"Blacktop Blonde","American Blonde Ale",0.05,19,12,450,"TailGate Beer","San Diego"," CA"
361,"TailGate Hefeweizen","Hefeweizen",0.049,28,12,450,"TailGate Beer","San Diego"," CA"
1227,"Hoppy Bitch IPA","American IPA",0.063,NA,16,451,"Northwest Brewing Company","Pacific"," WA"
1226,"Three Skulls Ale Pale Ale","American Pale Ale (APA)",0.063,42,16,451,"Northwest Brewing Company","Pacific"," WA"
1224,"Dank IPA","American IPA",0.065,NA,16,452,"Dad & Dude's Breweria","Aurora"," CO"
964,"Dank IPA (2012)","American IPA",0.065,NA,16,452,"Dad & Dude's Breweria","Aurora"," CO"
1219,"All American Blonde Ale","American Blonde Ale",0.05,NA,12,453,"Centennial Beer Company","Edwards"," CO"
1218,"All American Red Ale","American Amber / Red Ale",0.05,NA,12,453,"Centennial Beer Company","Edwards"," CO"
1213,"Chuli Stout","Irish Dry Stout",0.059,55,12,454,"Denali Brewing Company","Talkeetna"," AK"
1159,"Mother Ale","American Blonde Ale",0.056,46,12,454,"Denali Brewing Company","Talkeetna"," AK"
947,"Twister Creek India Pale Ale","American IPA",0.065,71,12,454,"Denali Brewing Company","Talkeetna"," AK"
929,"Single Engine Red","Irish Red Ale",0.058,46,12,454,"Denali Brewing Company","Talkeetna"," AK"
1210,"Mirror Pond Pale Ale","American Pale Ale (APA)",0.05,40,12,455,"Deschutes Brewery","Bend"," OR"
1207,"Dam Lager","American Amber / Red Lager",0.045,NA,12,456,"Sunken City Brewing Company","Hardy"," VA"
1206,"Red Clay IPA","American IPA",0.07,NA,12,456,"Sunken City Brewing Company","Hardy"," VA"
1204,"Hips Don't Lie","Hefeweizen",0.062,NA,16,457,"Lucette Brewing Company","Menominie"," WI"
1122,"Ride Again Pale Ale","American Pale Ale (APA)",0.052,NA,16,457,"Lucette Brewing Company","Menominie"," WI"
700,"The Farmer's Daughter","American Blonde Ale",0.048,NA,16,457,"Lucette Brewing Company","Menominie"," WI"
1200,"Bomber Mountain Amber Ale (2013)","American Amber / Red Ale",0.046,20,12,458,"The Black Tooth Brewing Company","Sheridan"," WY"
1199,"Indian Paintbrush IPA","American IPA",0.07,75,12,458,"The Black Tooth Brewing Company","Sheridan"," WY"
1198,"Saddle Bronc Brown Ale (2013)","English Brown Ale",0.048,16,12,458,"The Black Tooth Brewing Company","Sheridan"," WY"
1197,"Wagon Box Wheat Beer","American Pale Wheat Ale",0.059,15,12,458,"The Black Tooth Brewing Company","Sheridan"," WY"
1193,"Skilak Scottish Ale","Scottish Ale",0.058,NA,12,459,"Kenai River Brewing Company","Soldotna"," AK"
1187,"Peninsula Brewers Reserve (PBR)","American Blonde Ale",0.05,15,12,459,"Kenai River Brewing Company","Soldotna"," AK"
349,"Sunken Island IPA","American IPA",0.068,NA,12,459,"Kenai River Brewing Company","Soldotna"," AK"
348,"Skilak Scottish Ale (2011)","Scottish Ale",0.058,NA,12,459,"Kenai River Brewing Company","Soldotna"," AK"
1180,"River North White Ale","Witbier",0.05,NA,16,460,"River North Brewery","Denver"," CO"
1179,"River North Ale","American Amber / Red Ale",0.05,NA,16,460,"River North Brewery","Denver"," CO"
1174,"77 Fremont Select Spring Session IPA","American IPA",0.04,NA,12,461,"Fremont Brewing Company","Seattle"," WA"
1116,"Fremont Organic Pale Ale","American Pale Ale (APA)",0.045,NA,12,461,"Fremont Brewing Company","Seattle"," WA"
994,"Abominable Ale","English Strong Ale",0.08,NA,12,461,"Fremont Brewing Company","Seattle"," WA"
901,"Harvest Ale","Saison / Farmhouse Ale",0.065,35,12,461,"Fremont Brewing Company","Seattle"," WA"
875,"Fremont Summer Ale","American Pale Ale (APA)",0.065,45,12,461,"Fremont Brewing Company","Seattle"," WA"
858,"Universale Pale Ale","American Pale Ale (APA)",0.056,30,12,461,"Fremont Brewing Company","Seattle"," WA"
857,"Interurban IPA","American IPA",0.065,80,12,461,"Fremont Brewing Company","Seattle"," WA"
1172,"Mo's Gose","Gose",0.052,10,16,462,"Armstrong Brewing Company","South San Francisco"," CA"
1165,"Colorado Native","American Amber / Red Lager",0.055,26,12,463,"AC Golden Brewing Company","Golden"," CO"
431,"Colorado Native (2011)","American Amber / Red Lager",0.055,26,12,463,"AC Golden Brewing Company","Golden"," CO"
1158,"La Frontera Premium IPA","American IPA",0.078,NA,12,464,"Big Bend Brewing Company","Alpine"," TX"
1157,"Tejas Lager","Czech Pilsener",0.047,NA,12,464,"Big Bend Brewing Company","Alpine"," TX"
1156,"Number 22 Porter","American Porter",0.064,NA,12,464,"Big Bend Brewing Company","Alpine"," TX"
1155,"Big Bend Hefeweizen","Hefeweizen",0.056,NA,12,464,"Big Bend Brewing Company","Alpine"," TX"
1154,"Terlingua Gold","American Blonde Ale",0.06,NA,12,464,"Big Bend Brewing Company","Alpine"," TX"
1109,"Descender IPA","American IPA",0.07,70,12,465,"Good Life Brewing Company","Bend"," OR"
1108,"Sweet As Pacific Ale","American Pale Wheat Ale",0.06,18,12,465,"Good Life Brewing Company","Bend"," OR"
1107,"Nut Sack Imperial Brown Ale","American Brown Ale",0.07,NA,12,466,"Engine 15 Brewing","Jacksonville Beach"," FL"
1106,"Pablo Beach Pale Ale","American Pale Ale (APA)",0.05,30,12,467,"Green Room Brewing","Jacksonville"," FL"
1096,"Tampa Pale Ale","American Pale Ale (APA)",NA,NA,12,468,"Brindle Dog Brewing Company","Tampa Bay"," FL"
1095,"Orange Grove Wheat Ale","American Pale Wheat Ale",NA,NA,12,468,"Brindle Dog Brewing Company","Tampa Bay"," FL"
1087,"Side Kick Kölsch","Kölsch",0.05,NA,12,469,"Peace Tree Brewing Company","Knoxville"," IA"
1082,"RecreationAle","American Pale Ale (APA)",0.047,42,12,470,"Terrapin Brewing Company","Athens"," GA"
1062,"Pete's ESP Lager (1998)","American Pale Lager",0.051,NA,12,471,"Pete's Brewing Company","San Antonio"," TX"
1061,"Pete's Wicked Summer Brew (1995)","American Pale Wheat Ale",0.047,NA,12,471,"Pete's Brewing Company","San Antonio"," TX"
1060,"Pete's Wicked Bohemian Pilsner (1997)","Czech Pilsener",0.049,NA,12,471,"Pete's Brewing Company","San Antonio"," TX"
1056,"Pete's Wicked Pale Ale (1997)","American Pale Ale (APA)",NA,NA,12,471,"Pete's Brewing Company","San Antonio"," TX"
1055,"Pete's Wicked Summer Brew (2002)","American Pale Wheat Ale",0.047,NA,12,471,"Pete's Brewing Company","San Antonio"," TX"
1054,"Pete's Wicked Summer Brew (1997)","American Pale Wheat Ale",0.047,NA,12,471,"Pete's Brewing Company","San Antonio"," TX"
1053,"Pete's Wicked Summer Brew (1996)","American Pale Wheat Ale",0.047,NA,12,471,"Pete's Brewing Company","San Antonio"," TX"
1059,"The Hole in Hadrian's Wall","Scottish Ale",0.095,19,16,472,"Okoboji Brewing Company","Spirit Lake"," IA"
1058,"33 Select Brown Ale","American Brown Ale",0.065,26,16,472,"Okoboji Brewing Company","Spirit Lake"," IA"
603,"Midwest Charm Farmhouse Ale","Saison / Farmhouse Ale",0.06,29,16,472,"Okoboji Brewing Company","Spirit Lake"," IA"
602,"Boji Blue Pale Ale","American Pale Ale (APA)",0.05,45,16,472,"Okoboji Brewing Company","Spirit Lake"," IA"
601,"Winter Games Select #32 Stout","American Stout",0.057,26,16,472,"Okoboji Brewing Company","Spirit Lake"," IA"
600,"Boji Beach Golden Rye Ale","Rye Beer",0.05,23,16,472,"Okoboji Brewing Company","Spirit Lake"," IA"
